track_id,track_artist,track_title,dj_mention,post_id,page,date,text,confidence,notes
2244,DJ HMC,Cum On,Dettmann,6772,Berghain Music,2015-05-03,Dettmann,high,extracted from post message only
2244,DJ HMC,Cum On,Dr. Rubinstein,6850,Berghain Music,2015-04-13,Dr. Rubinstein,high,extracted from post message only
2244,DJ HMC,Cum On,Blind Observatory,7031,Berghain Music,2015-03-23,Blind Observatory,high,extracted from post message only
2244,DJ HMC,Cum On,Dj HMC himself,8503,Berghain Music,2014-08-10,Dj HMC himself,high,extracted from post message only
2244,DJ HMC,Cum On,Pär Grindvik!,10110,Berghain Music,2013-10-21,Pär Grindvik!,high,extracted from post message only
2244,DJ HMC,Cum On,deutschmann,10184,Berghain Music,2013-10-07,deutschmann,high,extracted from post message only
2244,DJ HMC,Cum On,Joel Mull,10600,Berghain Music,2013-07-22,Joel Mull,high,extracted from post message only
2244,DJ HMC,Cum On,Steffi,10656,Berghain Music,2013-06-23,Steffi,high,extracted from post message only
2248,DJ HYPERACTIVE,Wide Open,Ben Klock,3067,Berghain Music,2016-08-15,Ben Klock,high,extracted from post message only
2248,DJ HYPERACTIVE,Wide Open,fiedel,9140,Berghain Music,2014-04-07,fiedel,high,extracted from post message only
2248,DJ HYPERACTIVE,Wide Open,Marcel :)),12292,Berghain Music,2012-01-02,Marcel :)),high,extracted from post message only
2249,Abstraxion,Resonance (Matrixxman Remix),Etapp Kyle,3070,Berghain Music,2016-08-15,Etapp Kyle,high,extracted from post message only
2249,Abstraxion,Resonance (Matrixxman Remix),Abstraxion <3<3<3,14665,Panorama Bar Music,2016-05-30,Abstraxion <3<3<3,high,extracted from post message only
2252,Jon Hassell,Blues Nile,Alekzandra,3076,Berghain Music,2016-08-15,Alekzandra,high,extracted from post message only
2253,Thomas P. Heckmann,Dunkel,Dettmann,3079,Berghain Music,2016-08-15,Dettmann,high,extracted from post message only
2253,Thomas P. Heckmann,Dunkel,kobosil,5704,Berghain Music,2015-09-21,kobosil,high,extracted from post message only
2257,L.B. Dub Corp,Roller feat Function (Len Faki Interpretation),Function,3087,Berghain Music,2016-08-15,Function,high,extracted from post message only
2257,L.B. Dub Corp,Roller feat Function (Len Faki Interpretation),Function,3499,Berghain Music,2016-06-20,Function,high,extracted from post message only
2258,Circuit Breaker,Systematic (From My Mind To Yours),Function,3091,Berghain Music,2016-08-15,Function,high,extracted from post message only
2258,Circuit Breaker,Systematic (From My Mind To Yours),Function,4146,Berghain Music,2016-04-01,Function,high,extracted from post message only
2259,Stanislav Tolkachev,Everybody is somebody's fool,Ben Klock,3093,Berghain Music,2016-08-14,Ben Klock,high,extracted from post message only
2259,Stanislav Tolkachev,Everybody is somebody's fool,Ben Klock,10211,Berghain Music,2013-09-30,Ben Klock,high,extracted from post message only
2260,Marcel Fengler,"Playground (techno, Ostgut Ton 2007)",Fiedel,3095,Berghain Music,2016-08-14,Fiedel,high,extracted from post message only
2260,Marcel Fengler,"Playground (techno, Ostgut Ton 2007)",great closing set by blind observatory,7036,Berghain Music,2015-03-23,great closing set by blind observatory,high,extracted from post message only
2260,Marcel Fengler,"Playground (techno, Ostgut Ton 2007)",blind observatory,8841,Berghain Music,2014-06-09,blind observatory,high,extracted from post message only
2260,Marcel Fengler,"Playground (techno, Ostgut Ton 2007)",Blind Observatory,9148,Berghain Music,2014-04-06,Blind Observatory,high,extracted from post message only
2262,,Vatican Shadow | Remember Your Black Day [Hospital Productions 2013],Vatican Shadow,3097,Berghain Music,2016-08-14,Vatican Shadow,high,extracted from post message only
2263,,Vatican Shadow ‎|| One Day He Heard The Call,Vatican Shadow,3098,Berghain Music,2016-08-14,Vatican Shadow,high,extracted from post message only
2264,Boards of Canada,White Cyclosa,Answer Code Request with a solid beat under it,3101,Berghain Music,2016-08-15,"Answer Code Request
with a solid beat under it",high,extracted from post message only
2265,Da Hool,meet her at the Loveparade -  Official Video (HQ),Red D,13863,Panorama Bar Music,2017-03-06,Red D,high,extracted from post message only
2265,Da Hool,meet her at the Loveparade -  Official Video (HQ),kobosil,3102,Berghain Music,2016-08-14,kobosil,high,extracted from post message only
2266,Jack Master,Bang The Box,Function,3103,Berghain Music,2016-08-14,Function,high,extracted from post message only
2266,Jack Master,Bang The Box,HD substance,5727,Berghain Music,2015-09-20,HD substance,high,extracted from post message only
2266,Jack Master,Bang The Box,Fengler,6601,Berghain Music,2015-05-25,Fengler,high,extracted from post message only
2266,Jack Master,Bang The Box,Prosumer,20845,Panorama Bar Music,2012-04-16,Prosumer,high,extracted from post message only
2267,aril brikha,groove la chord (better audio),ACR,3104,Berghain Music,2016-08-15,ACR,high,extracted from post message only
2267,aril brikha,groove la chord (better audio),Efdemin,6439,Berghain Music,2015-06-15,Efdemin,high,extracted from post message only
2269,"Alessio Pagliaroli, Jerome Stokes",Call The People (Spencer Parker Workmix),Answer Code Request,3108,Berghain Music,2016-08-15,Answer Code Request,high,extracted from post message only
2269,"Alessio Pagliaroli, Jerome Stokes",Call The People (Spencer Parker Workmix),Answer Code Request,3788,Berghain Music,2016-05-17,Answer Code Request,high,extracted from post message only
2269,"Alessio Pagliaroli, Jerome Stokes",Call The People (Spencer Parker Workmix),MARCEL DETTMANN & Norman Nodge,4095,Berghain Music,2016-04-05,MARCEL DETTMANN & Norman Nodge,high,extracted from post message only
2269,"Alessio Pagliaroli, Jerome Stokes",Call The People (Spencer Parker Workmix),Dettmann &ACR 😍,4142,Berghain Music,2016-04-03,Dettmann &ACR 😍,high,extracted from post message only
2272,Regal,Salie [INV010],Sev Dah,3241,Berghain Music,2016-07-18,Sev Dah,high,extracted from post message only
2273,Drumcell,Rooted Resentment (Luis Flores Remix),One track of DJ NOBU (OFFICIAL) incredible set!!! I hope he will come back to Berghain / Panorama Bar very soon!!!,3113,Berghain Music,2016-08-08,"One track of DJ NOBU (OFFICIAL) incredible set!!!
I hope he will come back to Berghain / Panorama Bar very soon!!!",medium,extracted from post message only
2274,Humans,Follow (Phil Moffa Remix),Anthony Parasole,3115,Berghain Music,2016-08-08,Anthony Parasole.,high,extracted from post message only
2275,Midnight Express (Chase Theme),Giorgio Moroder,Gerd Janson,3116,Berghain Music,2016-08-08,Gerd Janson,high,extracted from post message only
2276,Diese Momente Werden Nicht Verloren Sein Wie Tränen Im Regen,DJ Hell / Diese Momente EP,Silent Servant,3527,Berghain Music,2016-06-19,Silent Servant,high,extracted from post message only
2276,Diese Momente Werden Nicht Verloren Sein Wie Tränen Im Regen,DJ Hell / Diese Momente EP,Ron Albrecht,3973,Berghain Music,2016-04-18,Ron Albrecht,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,Job,13592,Panorama Bar Music,2017-06-05,Job,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,Konstantin,13979,Panorama Bar Music,2017-01-21,Konstantin,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,dygas,14017,Panorama Bar Music,2017-01-04,dygas,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,Anthony Parasole final track:,3120,Berghain Music,2016-08-08,Anthony Parasole final track:,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,Antal,14741,Panorama Bar Music,2016-05-09,Antal,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,Fred P,15796,Panorama Bar Music,2015-07-15,Fred P,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,anthony parasole,6983,Berghain Music,2015-03-30,anthony parasole,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,margaret,16184,Panorama Bar Music,2015-03-09,margaret....,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,Mr Saturday Night,16208,Panorama Bar Music,2015-03-03,Mr Saturday Night,high,extracted from post message only
2278,Basement Jaxx,Fly Life (Extra) 1997,Anthony Parasole,16920,Panorama Bar Music,2014-08-22,Anthony Parasole,high,extracted from post message only
2281,Surgeon,Search [BP044],Anthony Parasole,3123,Berghain Music,2016-08-08,Anthony Parasole,high,extracted from post message only
2281,Surgeon,Search [BP044],Adriana Lopez,3400,Berghain Music,2016-07-04,Adriana Lopez,high,extracted from post message only
2281,Surgeon,Search [BP044],Don Williams - Official_Page,3723,Berghain Music,2016-05-30,Don Williams - Official_Page,high,extracted from post message only
2281,Surgeon,Search [BP044],Dax J,3927,Berghain Music,2016-04-25,Dax J,high,extracted from post message only
2281,Surgeon,Search [BP044],Ron Albrecht,3976,Berghain Music,2016-04-18,Ron Albrecht,high,extracted from post message only
2282,Cleric,Pattern One,Anthony Parasole,3124,Berghain Music,2016-08-08,Anthony Parasole,high,extracted from post message only
2282,Cleric,Pattern One,Anthony Parasole,5385,Berghain Music,2015-11-02,Anthony Parasole,high,extracted from post message only
2282,Cleric,Pattern One,Cleric,5494,Berghain Music,2015-10-25,Cleric,high,extracted from post message only
2282,Cleric,Pattern One,Anthony Parasole,6927,Berghain Music,2015-03-31,Anthony Parasole,high,extracted from post message only
2282,Cleric,Pattern One,Adriana López,8585,Berghain Music,2014-07-23,Adriana López,high,extracted from post message only
2284,Ambivalent,Janus,Henning Baer,3127,Berghain Music,2016-08-08,Henning Baer,high,extracted from post message only
2284,Ambivalent,Janus,Milton Bradley,4099,Berghain Music,2016-04-05,Milton Bradley,high,extracted from post message only
2285,KEY 009,A2 - PVS - KP2 by 712 Distribution,Henning Baer,3128,Berghain Music,2016-08-08,Henning Baer,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,Don Williams - Official_Page / Sebastian Kramer,3129,Berghain Music,2016-08-08,Don Williams - Official_Page /  Sebastian Kramer,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,Dj Deeon,3359,Berghain Music,2016-07-09,Dj Deeon,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,ACR <3,7373,Berghain Music,2015-02-02,ACR <3,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,Soundstream,17147,Panorama Bar Music,2014-06-22,Soundstream.,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,truncate,9118,Berghain Music,2014-04-14,truncate,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,Dustin Zahn,9600,Berghain Music,2014-01-27,Dustin Zahn,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,nd_baumecker or Gerd Janson,19534,Panorama Bar Music,2013-01-03,nd_baumecker or Gerd Janson,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,Bicep !,19748,Panorama Bar Music,2012-12-04,Bicep !,high,extracted from post message only
2286,Paul Johnson,Feel My M.F Bass,shed played this track or maybe an edit,22914,Panorama Bar Music,2011-01-24,shed played this track or maybe an edit...,high,extracted from post message only
2288,Umek,Gatex,williams/kramer,3135,Berghain Music,2016-08-07,williams/kramer,high,extracted from post message only
2288,Umek,Gatex,Benny Rodrigues ROD,3334,Berghain Music,2016-07-11,Benny Rodrigues ROD,high,extracted from post message only
2288,Umek,Gatex,Ben Klock,8180,Berghain Music,2014-09-29,Ben Klock,high,extracted from post message only
2288,Umek,Gatex,"ben klock, near the end",8407,Berghain Music,2014-08-20,"ben klock, near the end...",high,extracted from post message only
2288,Umek,Gatex,Klock,8623,Berghain Music,2014-08-19,Klock.....,high,extracted from post message only
2288,Umek,Gatex,amazing klock,9804,Berghain Music,2013-12-16,amazing klock,high,extracted from post message only
2288,Umek,Gatex,Ben,9807,Berghain Music,2013-12-16,Ben,high,extracted from post message only
2288,Umek,Gatex,Ben Klock,12321,Berghain Music,2011-12-13,Ben Klock,high,extracted from post message only
2289,Depeche Mode,Photographic,It has been a while... <3 Marcel Dettmann last track,3136,Berghain Music,2016-08-15,"It has been a while... <3
Marcel Dettmann last track",medium,extracted from post message only
2289,Depeche Mode,Photographic,Dettmann <3,9723,Berghain Music,2014-01-03,Dettmann <3,high,extracted from post message only
2289,Depeche Mode,Photographic,Marcel Dettmann,9829,Berghain Music,2013-12-16,Marcel Dettmann,high,extracted from post message only
2289,Depeche Mode,Photographic,Dettmann,9838,Berghain Music,2013-12-16,Dettmann,high,extracted from post message only
2289,Depeche Mode,Photographic,"- DEETMANN - Bright light, dark room",9942,Berghain Music,2013-11-26,"- DEETMANN - Bright light, dark room",high,extracted from post message only
2289,Depeche Mode,Photographic,Marcel,10091,Berghain Music,2013-10-27,Marcel,high,extracted from post message only
2289,Depeche Mode,Photographic,Marcel Dettmann :-),11401,Berghain Music,2012-11-26,Marcel Dettmann :-),high,extracted from post message only
2289,Depeche Mode,Photographic,on request ;-) MARCEL DETTMANN,12128,Berghain Music,2012-03-05,"on request ;-)

MARCEL DETTMANN",high,extracted from post message only
2289,Depeche Mode,Photographic,have guess who played this one? .... right... MARCEL DETTMANN. Thanks Marcel :-),12490,Berghain Music,2011-09-26,have guess who played this one? .... right... MARCEL DETTMANN. Thanks Marcel :-),medium,extracted from post message only
2289,Depeche Mode,Photographic,Marcel D. always closes his sets with this track,12744,Berghain Music,2011-03-27,Marcel D. always closes his sets with this track.,high,extracted from post message only
2289,Depeche Mode,Photographic,Marcel did it again *LOL* ... I Love it,12765,Berghain Music,2011-02-28,Marcel did it again *LOL* ... I Love it,high,extracted from post message only
2289,Depeche Mode,Photographic,i love it when Marcel Dettmann plays stuff like this >>,13000,Berghain Music,2010-08-27,i love it when Marcel Dettmann plays stuff like this >>,medium,extracted from post message only
2290,Planetary Assault Systems,GT (Function & Jerome Sydenham Remix),Henning Baer,3137,Berghain Music,2016-08-07,Henning Baer,high,extracted from post message only
2290,Planetary Assault Systems,GT (Function & Jerome Sydenham Remix),Nodge,5984,Berghain Music,2015-08-17,Nodge,high,extracted from post message only
2290,Planetary Assault Systems,GT (Function & Jerome Sydenham Remix),Nodge,6166,Berghain Music,2015-07-27,Nodge,high,extracted from post message only
2290,Planetary Assault Systems,GT (Function & Jerome Sydenham Remix),function,8247,Berghain Music,2014-09-15,function,high,extracted from post message only
2290,Planetary Assault Systems,GT (Function & Jerome Sydenham Remix),Fiedel Either this or the original,11234,Berghain Music,2013-01-28,"Fiedel
Either this or the original",high,extracted from post message only
2294,Vatican Shadow,Atta's Apartment Slated For Demolition (Bouthayna Engineering),Vatican Shadow,3144,Berghain Music,2016-08-14,Vatican Shadow,high,extracted from post message only
2295,Nic Fanciulli,Caller Id (Radio Slave Remix),Norman Nodge,3146,Berghain Music,2016-08-01,Norman Nodge,high,extracted from post message only
2295,Nic Fanciulli,Caller Id (Radio Slave Remix),<3 Boris,12759,Berghain Music,2011-03-07,<3 Boris,high,extracted from post message only
2296,Plastikman,Spastik,norman nodge,3149,Berghain Music,2016-08-01,norman nodge,high,extracted from post message only
2296,Plastikman,Spastik,Fiedel,4033,Berghain Music,2016-04-11,Fiedel,high,extracted from post message only
2296,Plastikman,Spastik,Fabrizio Lapiana,4469,Berghain Music,2016-02-22,Fabrizio Lapiana,high,extracted from post message only
2296,Plastikman,Spastik,Lapiana,4477,Berghain Music,2016-02-22,Lapiana.,high,extracted from post message only
2296,Plastikman,Spastik,lil louis,15813,Panorama Bar Music,2015-07-13,lil louis,high,extracted from post message only
