track_id,post_id,page,date,text,source_url
7448,16371,Panorama Bar Music,2015-01-19,again and again... konstantin sibold,https://facebook.com/247952204861_10205976514515924
7448,16500,Panorama Bar Music,2014-12-16,Joakim or Skatebård. I forget,https://facebook.com/247952204861_1511864679082935
7448,17176,Panorama Bar Music,2014-06-17,ghost culture,https://facebook.com/247952204861_10204217651945459
7448,17728,Panorama Bar Music,2014-02-16,Tensnake,https://facebook.com/247952204861_623808051007569
7448,17743,Panorama Bar Music,2014-02-15,Tensnake,https://facebook.com/247952204861_10201285855408717
7448,18111,Panorama Bar Music,2013-12-01,Joakim & Kindness,https://facebook.com/247952204861_10153537275515508
7448,19919,Panorama Bar Music,2012-11-12,": Trevino.
Ohrwurm.
http://www.youtube.com/watch?v=Y20xhvbDZBc",https://facebook.com/247952204861_512694435410273
7448,20535,Panorama Bar Music,2012-06-25,"Gerd Janson

http://youtu.be/Y20xhvbDZBc",https://facebook.com/247952204861_463422827004093
7448,20790,Panorama Bar Music,2012-05-06,sven vt,https://facebook.com/247952204861_365847903463638
7448,21498,Panorama Bar Music,2012-01-21,woke up to this (don williams),https://facebook.com/247952204861_318085751569151
7448,21963,Panorama Bar Music,2011-10-30,played by Luke Solomon,https://facebook.com/247952204861_152527414845237
7448,22032,Panorama Bar Music,2011-10-10,"martyn,
floaty",https://facebook.com/10154485655234932_302321159781371
7448,22206,Panorama Bar Music,2011-08-29,"Edward & Oskar Offermann, last track of their set",https://facebook.com/10209297264860204_277440765603782
7448,22847,Panorama Bar Music,2011-02-14,"i just pretended it was Dixons last track, because it cant get any better after this one..",https://facebook.com/10209686500503284_154242404629697
7448,23179,Panorama Bar Music,2010-10-05,"does anyone know which track of the knife it was that dixon played?
i asked him but forgot the title.
they also played",https://facebook.com/10154013114803315_152005114836073
7450,13601,Panorama Bar Music,2017-06-05,Kiki,https://facebook.com/247952204861_10154908114074862
7450,16849,Panorama Bar Music,2014-09-15,massimiliano pagliara's last track:,https://facebook.com/247952204861_10203885796819798
7450,16978,Panorama Bar Music,2014-08-17,nd,https://facebook.com/247952204861_10204531086581287
7451,13602,Panorama Bar Music,2017-06-05,Kiki in the last hour bevor closing,https://facebook.com/247952204861_10154908084589862
7451,17910,Panorama Bar Music,2014-01-05,Nick Höppner,https://facebook.com/247952204861_10151957099674302
7452,13603,Panorama Bar Music,2017-06-05,Dixon,https://facebook.com/247952204861_10154907754224862
7452,13837,Panorama Bar Music,2017-03-13,Chida,https://facebook.com/247952204861_10158391806155302
7452,15531,Panorama Bar Music,2015-10-14,Gilb'R,https://facebook.com/247952204861_10153312834654862
7452,16220,Panorama Bar Music,2015-02-28,Partok,https://facebook.com/247952204861_10153177592242146
7453,13604,Panorama Bar Music,2017-06-05,job jobse,https://facebook.com/247952204861_10154907752449862
7453,14109,Panorama Bar Music,2016-12-05,Red Axes,https://facebook.com/247952204861_10154303943544472
7455,13607,Panorama Bar Music,2017-06-05,Chloé,https://facebook.com/247952204861_10154907489079862
7456,13608,Panorama Bar Music,2017-06-05,Job Jobse,https://facebook.com/247952204861_10154907484484862
7457,13609,Panorama Bar Music,2017-06-05,Dixon,https://facebook.com/247952204861_10154907419544862
7459,13611,Panorama Bar Music,2017-06-05,Tama Sumo <3,https://facebook.com/247952204861_10154907332724862
7459,13782,Panorama Bar Music,2017-03-27,Ryan Elliott,https://facebook.com/247952204861_10155938791131679
7459,16200,Panorama Bar Music,2015-03-08,Gilb`R,https://facebook.com/247952204861_799774163410956
7459,17711,Panorama Bar Music,2014-02-17,Ryan Elliott makes magic with that body,https://facebook.com/247952204861_10202377291066776
7459,18031,Panorama Bar Music,2013-12-17,Hunee.,https://facebook.com/247952204861_10152073418496575
7459,18150,Panorama Bar Music,2013-11-25,"The Black Madonna, movement is the medium..",https://facebook.com/247952204861_10202915264309542
7459,18524,Panorama Bar Music,2013-08-12,Ryan Elliott,https://facebook.com/247952204861_694658823883021
7459,18553,Panorama Bar Music,2013-08-12,ryan elliot,https://facebook.com/247952204861_10201670891844950
7459,20019,Panorama Bar Music,2012-10-21,George FitzGerald,https://facebook.com/247952204861_185678104902047
7459,20328,Panorama Bar Music,2012-08-21,Ryan Elliott...,https://facebook.com/247952204861_214775951984262
7459,20432,Panorama Bar Music,2012-07-22,Feelin You In And Out (Shelter Mix) - Peven Everett  https://youtube.com/watch?v=4sswKlgJSQU&nohtml5=False Feelin You In And Out (Shelter Mix) - Peven Everett 4sswKlgJSQU,https://facebook.com/247952204861_409141865800464
7459,21023,Panorama Bar Music,2012-03-25,once again joy orbison...,https://facebook.com/247952204861_272114582868379
7459,21601,Panorama Bar Music,2012-01-02,Ryan:,https://facebook.com/247952204861_140778876035571
7462,13615,Panorama Bar Music,2017-06-05,Avalon Emerson,https://facebook.com/247952204861_10154907065649862
7462,14759,Panorama Bar Music,2016-05-09,Antal,https://facebook.com/247952204861_10154167351187497
7462,16029,Panorama Bar Music,2015-04-21,The Black Madonna !!!,https://facebook.com/247952204861_10153257327597497
7462,16083,Panorama Bar Music,2015-04-07,The Black Madonna,https://facebook.com/247952204861_10206140040453738
7462,16286,Panorama Bar Music,2015-02-09,Schmutz! <3,https://facebook.com/247952204861_10205715724206097
7462,17987,Panorama Bar Music,2013-12-30,"Sadar Bahar...""We won't be in and out of love, in and out baby""",https://facebook.com/247952204861_10151917317324862
7466,13622,Panorama Bar Music,2017-05-30,Used (twice) by Radio Slave (Official),https://facebook.com/247952204861_10154884947914862
7467,13623,Panorama Bar Music,2017-05-30,Antal...who else?,https://facebook.com/247952204861_10154884540754862
7468,13624,Panorama Bar Music,2017-05-29,Soundstream,https://facebook.com/247952204861_10154882623324862
7473,13630,Panorama Bar Music,2017-05-26,"https://www.youtube.com/watch?v=cq7oCDvjjtc

Âme - End",https://facebook.com/247952204861_10154870602504862
7473,17552,Panorama Bar Music,2014-03-24,I guess it was Gerd Janson.,https://facebook.com/247952204861_10152286035453610
7473,19125,Panorama Bar Music,2013-03-16,Ewan Pearson Closing Track,https://facebook.com/247952204861_481314715251629
7473,19259,Panorama Bar Music,2013-02-18,Mano Le Tough 2 weeks ago... love it!,https://facebook.com/247952204861_512031072173519
7474,13631,Panorama Bar Music,2017-05-26,another classic by Âme. one of the last tracks maybe around 3 or 4 PM,https://facebook.com/247952204861_10154870374594862
7474,15170,Panorama Bar Music,2016-01-18,Dixon,https://facebook.com/247952204861_10208588972030805
7474,15194,Panorama Bar Music,2016-01-11,"https://www.youtube.com/watch?v=Lb32PJowZZ8

dikshn.",https://facebook.com/247952204861_583055841858903
7474,22069,Panorama Bar Music,2011-10-03,ame or dixon ?? unreal !!,https://facebook.com/10155936850706686_275505925804214
7477,13635,Panorama Bar Music,2017-05-25,"Âme, early morning.",https://facebook.com/247952204861_10154869293599862
7478,13636,Panorama Bar Music,2017-05-25,Âme - last track @ Closing ❤️,https://facebook.com/247952204861_10154868966709862
7478,18929,Panorama Bar Music,2013-04-15,Jerome Sydenham,https://facebook.com/247952204861_367033953414028
7478,19029,Panorama Bar Music,2013-04-01,Laurent,https://facebook.com/247952204861_627058793975538
7482,13640,Panorama Bar Music,2017-05-22,Thank you Honey Dijon 💜,https://facebook.com/247952204861_10154858969619862
7482,14893,Panorama Bar Music,2016-04-04,Maurice Fulton!,https://facebook.com/247952204861_10207296307264207
7482,15471,Panorama Bar Music,2015-11-05,"Partok.
*EDIT*
Schmutz.",https://facebook.com/247952204861_10156232542070080
7482,15974,Panorama Bar Music,2015-05-13,Maurice Fulton himself friday and Palm Trax Saturday,https://facebook.com/247952204861_10153298145046354
7482,19395,Panorama Bar Music,2013-01-28,Gerd,https://facebook.com/247952204861_325433270906814
7482,21688,Panorama Bar Music,2011-12-20,Epic moment pt.3 (can't recall who dropped it though...),https://facebook.com/247952204861_264893926899899
7482,22246,Panorama Bar Music,2011-08-21,played in the Garten,https://facebook.com/10153688233691594_210590418995061
7482,22309,Panorama Bar Music,2011-07-30,Red D & San Soda,https://facebook.com/10159059525330398_129587517130991
7482,22363,Panorama Bar Music,2011-07-18,Mr Raoul K,https://facebook.com/10208182459312480_186289768099037
7482,22372,Panorama Bar Music,2011-07-17,Raoul,https://facebook.com/10159059525330398_123589454398794
7484,13642,Panorama Bar Music,2017-05-22,Dj Fett Burger,https://facebook.com/247952204861_10154858674174862
7484,19350,Panorama Bar Music,2013-01-30,Gerd,https://facebook.com/247952204861_280887372039360
7485,13643,Panorama Bar Music,2017-05-22,Gerd Janson,https://facebook.com/247952204861_10154858672189862
7485,13729,Panorama Bar Music,2017-04-11,"Hammer's last tune I guess.
incredible moment <3",https://facebook.com/247952204861_1637572106256916
7487,13645,Panorama Bar Music,2017-05-22,Oliver Deutschmann,https://facebook.com/247952204861_10154858194779862
7488,13647,Panorama Bar Music,2017-05-22,Oliver Deutschmann,https://facebook.com/247952204861_10154858193809862
7488,13716,Panorama Bar Music,2017-04-18,Carl Craig,https://facebook.com/247952204861_792057400970962
7488,15204,Panorama Bar Music,2016-01-07,Gerd Janson,https://facebook.com/247952204861_10153419203009472
7488,16317,Panorama Bar Music,2015-02-02,Gerd Janson,https://facebook.com/247952204861_10203443335748067
7488,16440,Panorama Bar Music,2015-01-01,"Krystal Klear
high noon with open windows",https://facebook.com/247952204861_768835773171462
7488,16520,Panorama Bar Music,2014-12-15,gerd janson,https://facebook.com/247952204861_10202116930724670
7488,18371,Panorama Bar Music,2013-10-03,"Mano Le Tough

Goosebumps!
Open windows, the sun on the floor and the energy of all people!",https://facebook.com/247952204861_565908753464166
7488,18374,Panorama Bar Music,2013-10-03,mano le tough,https://facebook.com/247952204861_10153341874780451
7488,23431,Panorama Bar Music,2010-06-02,Oxia - Domino  https://youtube.com/watch?v=FO566BKY2Jc Oxia - Domino FO566BKY2Jc,https://facebook.com/247952204861_127820617236537
7489,13649,Panorama Bar Music,2017-05-16,John Daly Opener,https://facebook.com/247952204861_10158723887030080
7497,13658,Panorama Bar Music,2017-05-09,Virginia!,https://facebook.com/247952204861_1526319850733702
7497,15834,Panorama Bar Music,2015-06-29,DISCODROMO!!!,https://facebook.com/247952204861_10206626845367644
7498,13659,Panorama Bar Music,2017-05-09,Paramida,https://facebook.com/247952204861_1526316937400660
7499,13663,Panorama Bar Music,2017-05-04,Tama Sumo,https://facebook.com/247952204861_1359303837457983
7500,13664,Panorama Bar Music,2017-05-04,Somewhen @ garten,https://facebook.com/247952204861_10203295940194949
7501,13665,Panorama Bar Music,2017-05-03,Tama Sumo <3 what a beautiful monday morning <3,https://facebook.com/247952204861_10154797220064862
7501,13679,Panorama Bar Music,2017-05-01,Tama Sumo:,https://facebook.com/247952204861_10154792079964862
7509,13674,Panorama Bar Music,2017-05-01,somewhen @ garten,https://facebook.com/247952204861_10203283677648393
7510,13676,Panorama Bar Music,2017-05-01,Roi Perez @ Garten 🏢🌴,https://facebook.com/247952204861_10154792919219862
7512,13678,Panorama Bar Music,2017-05-01,Tama <3,https://facebook.com/247952204861_10154792350494862
7512,16998,Panorama Bar Music,2014-08-06,Roi Perez,https://facebook.com/247952204861_10152348111039862
7512,18145,Panorama Bar Music,2013-11-25,"Tama Sumo
Set It Out",https://facebook.com/247952204861_10151847758299862
7516,13683,Panorama Bar Music,2017-05-01,Mike Huckaby,https://facebook.com/247952204861_1355997771121923
7516,17933,Panorama Bar Music,2014-01-03,"Margaret Dygas last track..

""You don't know.""",https://facebook.com/247952204861_10202216224980382
7516,20916,Panorama Bar Music,2012-04-09,Dygas,https://facebook.com/247952204861_418442644837448
7516,20927,Panorama Bar Music,2012-04-09,"Margaret Dygas

https://www.youtube.com/watch?v=lCZdvzf8lAI",https://facebook.com/247952204861_130924350365637
7516,21248,Panorama Bar Music,2012-02-20,Gerd Janson,https://facebook.com/247952204861_392908007391412
7519,13687,Panorama Bar Music,2017-05-01,Mike Huckaby,https://facebook.com/247952204861_1355983324456701
7519,20070,Panorama Bar Music,2012-10-08,tama. maybe somebody knows the track which came directly after this one?,https://facebook.com/247952204861_469726389726153
7520,13688,Panorama Bar Music,2017-05-01,Tama Sumo,https://facebook.com/247952204861_1355980331123667
7521,13689,Panorama Bar Music,2017-05-01,Tama Sumo monday morning,https://facebook.com/247952204861_1355978494457184
7522,13690,Panorama Bar Music,2017-05-01,Mike,https://facebook.com/247952204861_782580975242986
7522,17566,Panorama Bar Music,2014-03-19,Radio Slave...,https://facebook.com/247952204861_10151888289606377
7522,18259,Panorama Bar Music,2013-10-28,Mike Huckaby (?),https://facebook.com/247952204861_10151944621961575
7522,19351,Panorama Bar Music,2013-01-29,Soundstream...,https://facebook.com/247952204861_402857866464758
7522,20383,Panorama Bar Music,2012-08-06,Tama...,https://facebook.com/247952204861_411350932255257
7522,20520,Panorama Bar Music,2012-06-25,Prosumer,https://facebook.com/247952204861_325417170877936
7522,20925,Panorama Bar Music,2012-04-09,"Soundstream
<3",https://facebook.com/247952204861_128708483926280
7523,13691,Panorama Bar Music,2017-05-01,Mike,https://facebook.com/247952204861_782580578576359
7523,14154,Panorama Bar Music,2016-11-14,Magic Gerd Janson on saturday night ... and Dinky on sunday morning,https://facebook.com/247952204861_10211356876427775
7525,13694,Panorama Bar Music,2017-05-01,Mike,https://facebook.com/247952204861_782574475243636
7525,17619,Panorama Bar Music,2014-03-05,Ron Trent,https://facebook.com/247952204861_10104313910770170
7525,18272,Panorama Bar Music,2013-10-28,Mike Huckaby timeless gem.. 1977 and still sounds fresh,https://facebook.com/247952204861_10151790467269542
7525,22138,Panorama Bar Music,2011-09-18,Boris...,https://facebook.com/247952204861_204091176323864
7528,13698,Panorama Bar Music,2017-04-25,Kosme.,https://facebook.com/247952204861_10207618919144994
7528,17522,Panorama Bar Music,2014-03-29,Francis Inferno Orchestra,https://facebook.com/247952204861_300875740062846
7528,18859,Panorama Bar Music,2013-05-02,Nick Höppner (im Garten),https://facebook.com/247952204861_451393098268689
7530,13701,Panorama Bar Music,2017-04-24,András,https://facebook.com/247952204861_1298108770225634
7530,16581,Panorama Bar Music,2014-11-17,Lo Shea,https://facebook.com/247952204861_1499649500304453
7531,13702,Panorama Bar Music,2017-04-24,Galluzzi's opener,https://facebook.com/247952204861_10154631176832877
7531,16280,Panorama Bar Music,2015-02-09,roi perez,https://facebook.com/247952204861_10152554918322186
7531,16456,Panorama Bar Music,2014-12-27,ame last track,https://facebook.com/247952204861_10205794184398843
7532,13703,Panorama Bar Music,2017-04-24,Kosme closing track,https://facebook.com/247952204861_10154631173182877
7532,15121,Panorama Bar Music,2016-02-10,Telephones a few weeks back..,https://facebook.com/247952204861_10154030369678013
7534,13705,Panorama Bar Music,2017-04-24,Aril Brikha closing track,https://facebook.com/247952204861_10154631169192877
7534,17125,Panorama Bar Music,2014-06-30,Aril Brikha,https://facebook.com/247952204861_752320501490679
7536,13707,Panorama Bar Music,2017-04-24,"dygas
what a closing..😎",https://facebook.com/247952204861_1252806941500496
7536,14058,Panorama Bar Music,2017-01-02,"Margaret Dygas, best moment",https://facebook.com/247952204861_10211121054239198
7538,13709,Panorama Bar Music,2017-04-23,András,https://facebook.com/247952204861_1528690073810702
7538,14143,Panorama Bar Music,2016-11-21,Señor John Talabot.,https://facebook.com/247952204861_10211337178006442
7541,13713,Panorama Bar Music,2017-04-18,Dinky!! Sunday afternoon.,https://facebook.com/247952204861_10100612126151613
7541,14135,Panorama Bar Music,2016-11-22,I think BassDee played this one...,https://facebook.com/247952204861_10100510802185653
7541,15788,Panorama Bar Music,2015-07-19,dinky,https://facebook.com/247952204861_10155858997420182
7541,16106,Panorama Bar Music,2015-03-31,DINKY - One of the best tracks of the night. She blew the roof off with this one!,https://facebook.com/247952204861_10100212686980913
7541,18412,Panorama Bar Music,2013-09-29,The Mole,https://facebook.com/247952204861_10202169799910596
7541,22442,Panorama Bar Music,2011-06-27,ND,https://facebook.com/10208182459312480_235733786455206
7542,13714,Panorama Bar Music,2017-04-18,Carl Craig,https://facebook.com/247952204861_792190064291029
7546,13720,Panorama Bar Music,2017-04-17,Carl Craig <3,https://facebook.com/247952204861_1341817285873305
7546,14174,Panorama Bar Music,2016-11-07,Derrick carter,https://facebook.com/247952204861_1401310123212557
7546,14193,Panorama Bar Music,2016-11-02,Schmutz,https://facebook.com/247952204861_10154718139344241
7548,13722,Panorama Bar Music,2017-04-17,Hunee ❤️ thank you for that bomb!,https://facebook.com/247952204861_10154613963132877
7548,19009,Panorama Bar Music,2013-04-01,laurent,https://facebook.com/247952204861_508782649178404
7548,20023,Panorama Bar Music,2012-10-16,"Steve Bug, big classic.",https://facebook.com/247952204861_378411285571523
7548,21307,Panorama Bar Music,2012-02-13,"Mano, Sunday afternoon",https://facebook.com/247952204861_323810864338343
7551,13726,Panorama Bar Music,2017-04-11,Bicep,https://facebook.com/247952204861_1492654470779837
7551,13809,Panorama Bar Music,2017-03-20,Virginia,https://facebook.com/247952204861_10212485090989403
7551,16571,Panorama Bar Music,2014-11-24,ryan ronald elliott,https://facebook.com/247952204861_679025405548180
7552,13727,Panorama Bar Music,2017-04-11,Lord of the Isles Live,https://facebook.com/247952204861_1379482782109955
7553,13728,Panorama Bar Music,2017-04-11,Richard Fearless,https://facebook.com/247952204861_1379481052110128
7555,13733,Panorama Bar Music,2017-04-11,Black Madonna,https://facebook.com/247952204861_10155976168278835
7555,13920,Panorama Bar Music,2017-02-18,Rick Wilhite!,https://facebook.com/247952204861_1538991392807651
7555,16046,Panorama Bar Music,2015-04-14,Midland,https://facebook.com/247952204861_1599745900264996
7555,18218,Panorama Bar Music,2013-11-04,John Daly,https://facebook.com/247952204861_10202450393846278
7558,13736,Panorama Bar Music,2017-04-11,the black madonna,https://facebook.com/247952204861_1209542222491820
7558,14429,Panorama Bar Music,2016-08-21,dinky <3,https://facebook.com/247952204861_998661736913204
7558,15284,Panorama Bar Music,2015-12-14,"Mike Dunn...""I don't wanna be freak, but I can't help myself""",https://facebook.com/247952204861_10153416085394862
7558,15978,Panorama Bar Music,2015-05-11,sexuell,https://facebook.com/247952204861_827230940647860
7558,16024,Panorama Bar Music,2015-04-27,"Steve Bug.
https://www.youtube.com/watch?v=LIyPxs0zJKM",https://facebook.com/247952204861_10152940062994862
7558,19520,Panorama Bar Music,2013-01-03,Dennis Ferrer,https://facebook.com/247952204861_145278458958542
7558,20894,Panorama Bar Music,2012-04-10,Soundstream...,https://facebook.com/247952204861_278772568871991
7558,21182,Panorama Bar Music,2012-02-27,Dirt Crew,https://facebook.com/247952204861_160265527426382
7558,21721,Panorama Bar Music,2011-12-19,david k dropped a remix of this.. any help?,https://facebook.com/247952204861_163546180411910
7558,22345,Panorama Bar Music,2011-07-18,"Soundstream...""We are some phreaky mf""",https://facebook.com/247952204861_168248296578931
7560,13738,Panorama Bar Music,2017-04-10,The Black Madonna,https://facebook.com/247952204861_1386499038064887
7560,15418,Panorama Bar Music,2015-11-16,Antal,https://facebook.com/247952204861_10156180983460545
7562,13740,Panorama Bar Music,2017-04-10,Gerd Janson,https://facebook.com/247952204861_964931330309548
7562,18109,Panorama Bar Music,2013-12-01,krystal klear,https://facebook.com/247952204861_10202171419434687
7562,18340,Panorama Bar Music,2013-10-12,Casper Tielrooij & Thomas Martojo,https://facebook.com/247952204861_10151910002406575
7562,18917,Panorama Bar Music,2013-04-22,John Talabot,https://facebook.com/247952204861_10151565842716310
7562,19918,Panorama Bar Music,2012-11-12,The Horsemaster Janson,https://facebook.com/247952204861_454114011291137
7563,13741,Panorama Bar Music,2017-04-10,The Black Madonna,https://facebook.com/247952204861_10211639220588410
7564,13742,Panorama Bar Music,2017-04-10,BICEP,https://facebook.com/247952204861_964930286976319
7565,13743,Panorama Bar Music,2017-04-10,The Black Madonna,https://facebook.com/247952204861_1876802805678640
7565,14436,Panorama Bar Music,2016-08-16,Nick Höppner,https://facebook.com/247952204861_10153918974962877
7565,14767,Panorama Bar Music,2016-05-08,Terrence Parker,https://facebook.com/247952204861_808106105992379
7566,13744,Panorama Bar Music,2017-04-10,Richard fearless,https://facebook.com/247952204861_10209128155228714
7566,13768,Panorama Bar Music,2017-03-30,https://www.youtube.com/watch?v=V4lGE_CqizQ Midlan,https://facebook.com/247952204861_10207348337185388
7566,15449,Panorama Bar Music,2015-11-09,mano,https://facebook.com/247952204861_10207301691368279
7566,16471,Panorama Bar Music,2014-12-26,Stassy & Wilck,https://facebook.com/247952204861_765084733546566
7566,17554,Panorama Bar Music,2014-03-24,Solar,https://facebook.com/247952204861_10202504487885212
7566,18292,Panorama Bar Music,2013-10-21,DJ T,https://facebook.com/247952204861_10151929392386575
7566,18627,Panorama Bar Music,2013-07-23,"Craig Richards
on Sunday",https://facebook.com/247952204861_10151566255116376
7566,20040,Panorama Bar Music,2012-10-15,Steffi,https://facebook.com/247952204861_493242280695398
7566,20561,Panorama Bar Music,2012-06-23,"Smallpeople aka Julius Steinhoff & Dionne
not as deep as expected but goood!",https://facebook.com/247952204861_291065244324448
7566,20765,Panorama Bar Music,2012-05-07,Steffi/Virginia -,https://facebook.com/247952204861_262589993840054
7566,20871,Panorama Bar Music,2012-04-15,Steffi.,https://facebook.com/247952204861_266373823456244
7568,13746,Panorama Bar Music,2017-04-10,The Black Madonna,https://facebook.com/247952204861_10212987220901980
7568,14602,Panorama Bar Music,2016-06-27,VIRGINIA,https://facebook.com/247952204861_10207983664964313
7568,14955,Panorama Bar Music,2016-03-23,mike dunn.. tons of classic jams from the man last sunday!,https://facebook.com/247952204861_10153563703562810
7571,13750,Panorama Bar Music,2017-04-10,Gerd Janson,https://facebook.com/247952204861_10212986685008583
7571,15955,Panorama Bar Music,2015-05-25,Beaner. Yuhu!,https://facebook.com/247952204861_10153011416324069
7571,20287,Panorama Bar Music,2012-08-27,"DT T...""New York, Ice Cream, TV Channel, Good Times""",https://facebook.com/247952204861_358893510853700
7573,13752,Panorama Bar Music,2017-04-10,Gerd Janson wheeled out this absolute classic late last night 🙌🏼,https://facebook.com/247952204861_1662407963784575
7574,13753,Panorama Bar Music,2017-04-10,Bicep (Edit),https://facebook.com/247952204861_1490705374308080
7583,13762,Panorama Bar Music,2017-04-03,leafar... what a morning,https://facebook.com/247952204861_10155108640278419
7584,13763,Panorama Bar Music,2017-04-03,"Oh my! Didn't know Shaun J. Wright before yesterday, but I do now! Music selection, mixing, style, dance game, mc hype moves on the mic, all on point. One of my favourite sets in a long time.",https://facebook.com/247952204861_10155160872841563
7585,13764,Panorama Bar Music,2017-04-02,Dustin,https://facebook.com/247952204861_1481865221832459
7593,13774,Panorama Bar Music,2017-03-28,Dinky,https://facebook.com/247952204861_10203217580756468
7593,14585,Panorama Bar Music,2016-07-03,Kosme <3,https://facebook.com/247952204861_10210123282508276
7594,13775,Panorama Bar Music,2017-03-28,AND A SPECIAL THANK YOU FOR THIS ONE MIDLAND! <3,https://facebook.com/247952204861_10154358240936932
7595,13776,Panorama Bar Music,2017-03-28,WOW MIDLAND <3,https://facebook.com/247952204861_10154358237981932
7596,13777,Panorama Bar Music,2017-03-27,Oracy,https://facebook.com/247952204861_10209320776244888
7596,15324,Panorama Bar Music,2015-12-07,optimo,https://facebook.com/247952204861_10208292970070941
7597,13779,Panorama Bar Music,2017-03-27,Dinky,https://facebook.com/247952204861_10209320762884554
7597,14666,Panorama Bar Music,2016-05-30,Abstraxion <3,https://facebook.com/247952204861_10153549355222109
7599,13781,Panorama Bar Music,2017-03-27,Midland ✨✨✨,https://facebook.com/247952204861_1256815361020323
7599,17851,Panorama Bar Music,2014-01-20,Gerd Janson,https://facebook.com/247952204861_10201254650792311
7605,13789,Panorama Bar Music,2017-03-27,Midland Calidade,https://facebook.com/247952204861_10158504715370523
7605,18896,Panorama Bar Music,2013-04-23,"John Talabot
floating...",https://facebook.com/247952204861_10151437016044862
7605,18906,Panorama Bar Music,2013-04-22,John Talabot,https://facebook.com/247952204861_10200404821834873
7606,13790,Panorama Bar Music,2017-03-27,monday  morning magic with Midland,https://facebook.com/247952204861_10158383954095058
7607,13791,Panorama Bar Music,2017-03-27,Ryan Elliott,https://facebook.com/247952204861_1611020422258835
7607,14096,Panorama Bar Music,2016-12-07,Ryan Elliott,https://facebook.com/247952204861_10153965718621555
7612,13796,Panorama Bar Music,2017-03-22,I believe to remember that Gerd played also this one towards the end :),https://facebook.com/247952204861_1472597072772647
7612,22331,Panorama Bar Music,2011-07-23,Jennifer Cardini http://www.youtube.com/watch?v=omfiVkkJ1OU&feature=related,https://facebook.com/10153773579219147_217088105004564
7613,13800,Panorama Bar Music,2017-03-21,Steffi,https://facebook.com/247952204861_10158419441095230
7613,16754,Panorama Bar Music,2014-10-11,Kiki,https://facebook.com/247952204861_10202846138537967
7613,23278,Panorama Bar Music,2010-09-03,"Prosumer played this fantastic tune at last CSD party...
...waiting for this sunday noon:D",https://facebook.com/10209361196614352_105214652872744
7615,13804,Panorama Bar Music,2017-03-21,Gerd Janson,https://facebook.com/247952204861_10155234937074388
7616,13805,Panorama Bar Music,2017-03-20,<3 Marquis Hawkes <3,https://facebook.com/247952204861_10212538347398263
7617,13806,Panorama Bar Music,2017-03-20,Virginia❤,https://facebook.com/247952204861_1349864021726217
7619,13811,Panorama Bar Music,2017-03-20,Steffi,https://facebook.com/247952204861_10212053088703024
7619,17921,Panorama Bar Music,2014-01-04,steffi at the lab,https://facebook.com/247952204861_10152125718199695
7623,13815,Panorama Bar Music,2017-03-20,Gerd Janson,https://facebook.com/247952204861_10211650038983158
7623,13928,Panorama Bar Music,2017-02-13,fucking monday everybody,https://facebook.com/247952204861_1374812059260940
7625,13818,Panorama Bar Music,2017-03-20,Gerd Janson,https://facebook.com/247952204861_1542100022498492
7625,13890,Panorama Bar Music,2017-02-27,Gerd Janson,https://facebook.com/247952204861_10211451118850279
7625,14255,Panorama Bar Music,2016-10-17,Gerd Janson ✌,https://facebook.com/247952204861_10210645481520491
7625,15445,Panorama Bar Music,2015-11-10,A highlight of the weekend for sure.... Mano.,https://facebook.com/247952204861_10156246932815080
7625,17927,Panorama Bar Music,2014-01-04,Must have been Steffi again,https://facebook.com/247952204861_10151826600776960
7625,22787,Panorama Bar Music,2011-03-07,Must have been I-F,https://facebook.com/10154651925706960_135049203229859
7625,23358,Panorama Bar Music,2010-07-26,http://www.youtube.com/watch?v=zDV_dBYp4h0&translated=1,https://facebook.com/10155650040833559_122345331144630
7626,13819,Panorama Bar Music,2017-03-19,"Marquis Hawkes
i guess it was a remix",https://facebook.com/247952204861_1310625182325849
7627,13820,Panorama Bar Music,2017-03-19,Marquis Hawkes,https://facebook.com/247952204861_1310610242327343
7628,13821,Panorama Bar Music,2017-03-19,Virginia ❤️,https://facebook.com/247952204861_1487139314632445
7634,13830,Panorama Bar Music,2017-03-13,Mano le Tough,https://facebook.com/247952204861_10211878451658021
7634,13934,Panorama Bar Music,2017-02-09,Roman Flugel,https://facebook.com/247952204861_10154491101565547
7637,13834,Panorama Bar Music,2017-03-13,Roi Perez,https://facebook.com/247952204861_354848811582802
7638,13835,Panorama Bar Music,2017-03-13,Powder's final track,https://facebook.com/247952204861_354848618249488
7639,13836,Panorama Bar Music,2017-03-13,Chida,https://facebook.com/247952204861_354848178249532
7639,21762,Panorama Bar Music,2011-12-12,not sure who played it as i heard it from outside. no mistaking that bassline though.,https://facebook.com/247952204861_304131969621732
7641,13839,Panorama Bar Music,2017-03-12,"San Soda...""I never made it to the door you speak of, hardcore, while the DJ sweatin' out all the problems and the troubles of the day""",https://facebook.com/247952204861_10154633133384862
7641,13864,Panorama Bar Music,2017-03-06,San Soda!,https://facebook.com/247952204861_10208841535103390
7641,13872,Panorama Bar Music,2017-03-05,sunday noon. no clue who played it but it was the instant highlight of the day..month..year.,https://facebook.com/247952204861_1641795285850004
7647,13845,Panorama Bar Music,2017-03-08,San Soda,https://facebook.com/247952204861_10211342957746437
