Date,Year,Month,EventTitle,Rooms,ArtistsPerRoom,Pressetext,SourceURL,Notes
2024-08-24,2024,August,Klubnacht,"Panorama Bar, Berghain, Garten, Säule",Panorama Bar: nd_baumecker | Rob Manga | Kim Anh | Ivan Smagghe | Soundstream; Berghain: Rødhåd | Tobias. Live | YANT | GiGi FM | Shinedoe | Luke Slater | V:SONNTAG; Garten: Kléo | Tama Sumo B2B Lakuti; Säule: Jinjé Live,"Als Gründungsmitglied der Experimentalband Vessels aus Leeds, die dafür bekannt ist, sich jeder Kategorisierung zu entziehen, hat Lee Malcolm viel Erfahrung darin, Genregrenzen zu überschreiten. Mit seinem Soloprojekt Jinjé erkundet er unkonventionelle Klangwelten, die Akustisches mit Elektronischem, Synthetisches mit Organischem verbinden, und zeigt dabei sein Talent, scheinbar widersprüchliche Elemente harmonisch zu vereinen. Nach Veröffentlichungen auf Messrs. Kick & Drum und Ostgut Ton erschien seine letzte EP auf Mesh, dem Label von Max Cooper. Detaillierte Ambient-Dub-Texturschichten treffen auf Trance-Maximalismus, glitzernde Pads auf House mit R&B-Vocals, und das alles mit einer surreal anmutenden Weirdo-Pop-Eingängigkeit. Jinjé spielt an diesem Klubnacht-Sonntag live in der Säule. In der Panorama Bar gibt es mit Rob Manga, Tama Sumo, Lakuti und Soundstream eine Vierer-Kombi, die in dieser Konstellation an diesem Ort schon für viele Lessons of Love gesorgt hat. Mit Kim Anh kommt außerdem eine amerikanische DJ, Produzentin und engagierte Queer-Aktivistin, deren 80s-Disco-inspirierte House-Tracks auf Labels wie Live At Robert Johnson, Gigolo und ihrem eigenen Can U Not Talk erschienen sind.",https://www.berghain.de/de/event/77225/,Derived from berghain/klubnacht_2024_2026.md
2024-08-31,2024,August,Klubnacht,"Panorama Bar, Berghain, Garten, Säule",Panorama Bar: Alex Kassian | Alinka | Budino | Âme | Binh; Berghain: DJ Pete | Barker Live | Answer Code Request | Nastia Reigel | Hemka | AMORAL | Anika Kunst | Etapp Kyle; Garten: Yamour | Gerd Janson; Säule: Rex The Dog Live,"""Change This Pain For Ecstasy"" hieß die letzte Single von Rex The Dog. Die ebenso berührende wie mühelos Euphorie auslösende Disco-Hymne an das Nachtleben ist mit ihren treibenden Akkorden, den klassischen Moroder-Arpeggios und der um Erlösung von allem Leid flehenden Stimme typisches Rex-The-Dog-Hitmaterial. Der Brite mit dem niedlichen Hundeavatar veröffentlicht seit 20 Jahren Musik, die er mit einem Faible für analoges Equipment und selbstgebauten Modular-Synthesizern produziert. Sein Sound hat sich über die Jahre immer wieder verändert und weiterentwickelt, geblieben ist sein Talent für überlebensgroße Hits und ein kühnes, furchtloses Sounddesign. Bei der heutigen Klubnacht live in der Säule zu erleben. Wuff! Berghain-Premiere für die in Marseille aufgewachsene und in Paris lebende DJ und Produzentin Hemka. In einer musikalischen Familie aufgewachsen, spielte sie als Teenager zunächst Bassgitarre, bevor sie mit zwei Plattenspielern und einem Mischpult experimentierte. Ihr Techno-Sound ist schnell, groovig und leicht psychedelisch.",https://www.berghain.de/de/event/77226/,Derived from berghain/klubnacht_2024_2026.md
2024-09-07,2024,September,Klubnacht,"Panorama Bar, Berghain, Garten",Panorama Bar: Danny Daze | Ed Davenport | Mike Starr | BASHKKA | Roman Flügel; Berghain: Kyle Geiger | DVS1 | Ryan Elliott | Isabel Soto | Clarisa Kimskii | Red Rooms | Fadi Mohem; Garten: Roi Perez | Jennifer Loveless,"Queer rejuvenation through techno hat sich die New Yorker Partyreihe Merge als ehrenwertes Leitmotiv auf die Fahnen geschrieben, und Clarisa Kimskii ist als Resident-DJ maßgeblich am Erfolg der seit drei Jahren in verschiedenen Locations in Brooklyn stattfindenden Raves beteiligt. In ihren Sets bewegt sie sich zwischen verschiedenen Techno-Subgenres mit langem und manchmal aggressivem Mixing und schöpft ihre Kreativität aus mittlerweile über 20 Jahren DJ-Erfahrung – zu erleben bei der heutigen Klubnacht im Berghain. Seine musikalischen Wurzeln hat der DJ und Produzent Danny Daze in der B-Boy-Kultur Miamis, dessen Liebe zur Musik auf dem Miami Bass der 80er Jahre und dem Underground-Electro-Sound der Niederländer um Viewlexx basiert. Die Bandbreite seiner Releases auf Labels wie Schematic, Moustache und seinem eigenen OMNIDISC reicht von experimentellem Electro, Electronica über Peaktime-Techno bis hin zu Musik für Fashionshows; sein Debütalbum ::BLUE::, das 2023 erschien, war ein überwältigender Soundtrack für eine audiovisuelle Planetarium-Show.",https://www.berghain.de/de/event/77227/,Derived from berghain/klubnacht_2024_2026.md
2024-09-14,2024,September,Klubnacht,"Panorama Bar, Berghain, Säule",Panorama Bar: Jamie 3:26 | Tijana T | Subb-an | Lord Of The Isles | Sedef Adasï | Gene On Earth | Marie Montexier; Berghain: Adiel | Philippa Pacho | ANNĒ | Phase Fatale | Dasha Rush | Marcel Dettmann | Fiedel; Säule: Hard Ton Live,"""Good Boys Say Yes Sir"" heißt die neue Single von Hard Ton, dem italienischen Duo mit dem überlebensgroßen Hi-NRG-Sound. Mit Falsettgesang, tongue-in-cheek Humor und einer zeitgemäßen Interpretation des schwulen New Yorker Clubsounds der frühen 80er Jahre beschwören sie seit 15 Jahren einen lustvollen Disco-Dancefloor herauf, der auch live eine vitale Verbeugung (auf Acid!) vor den großen Diven ihrer Zeit, Sylvester und Divine, ist. Zur Clubnacht spielt Hard Ton live in der Säule. Die griechische DJ und Produzentin ANN-E hat sich in den letzten drei Jahren mit Releases auf Soma, Hardgroove und Mutual Rhythm einen Namen für schnelle, schwere Drums und einen eigenständigen Blick auf den Techno der 90er gemacht und legt heute im Berghain auf. Eine Etage höher spielt Neil McDonald aka Lord Of The Isles, ein DJ und Produzent, der seine Liebe zur Natur der Highlands und Inseln seiner schottischen Heimat in wunderbar entgrenzte Musik zwischen Ambient, Deep Techno, Analog House, Italo und balearischen Klängen umsetzt. Sein jüngstes Album My Noise Is Nothing, das er zusammen mit der Dichterin Eilen Renton aufgenommen hat, ist ein kühner und bildgewaltiger Liebesbrief an die freie Natur.",https://www.berghain.de/de/event/77228/,Derived from berghain/klubnacht_2024_2026.md
2024-09-21,2024,September,Klubnacht,"Berghain, Panorama Bar, Garten, Säule",Berghain: Denise Rabe | Justine Perry b2b Paula Koski | Rene Wise | Lily Ackerman | Andy Martin | Blawan | Len Faki; Panorama Bar: Maze | Victor Rodriguez b2b Perfect Lovers | Floorplan | Richard Akingbehin | Cormac; Garten: Jayson Wynters | LADYMONIX; Säule: Bolis Pupul Live,"Andy Martin ist ein mexikanisch-jamaikanischer DJ und Produzent aus Mexiko-Stadt, der in seiner Musik Science-Fiction-Techno mit lateinamerikanischen und karibischen Klängen mischt. Auf seinem Debütalbum Antigos Astronautas, das vor zwei Jahren auf seinem Label Diaspora Echoes erschien, erforscht er die Geschichte einer präkolumbianischen Zivilisation auf dem amerikanischen Kontinent, die über sehr fortschrittliche Kenntnisse in Astronomie, Mathematik und Architektur verfügt haben soll. Martins Musik taucht tief ein in reiche Klangstrukturen und geheimnisvolle Stimmungen, sein Techno braucht weder hohe Geschwindigkeit noch industriellen Lärm, um einen in den Bann zu ziehen. Bei dieser Klubnacht wird er zum ersten Mal im Berghain auflegen. Nach ihrem Debüt auf unserer Homodrop-Party im Mai kehrt die in Berlin lebende Britin Maze in die Panorama Bar zurück. Inspiriert vom queeren Nachtleben Londons und kinky Raves wie Block9 auf Glastonbury hat sie in den letzten 20 Jahren einen energiegeladenen Space-Disco-House-Sound entwickelt, den sie als DJ und Produzentin (letzteres als Maze DJ) auf Labels wie Permanent Vacation und Neptune Discs frönt. In der Säule gibt es eine LIVE-Performance von Bolis Pupul. Auf seinem kürzlich erschienenen Album Letter To Yu verarbeitet der chinesisch-belgische Künstler Themen von Verlust, Trauer und Herkunft als auch Kultur, Zugehörigkeit/Nichtzugehörigkeit und Identität.",https://www.berghain.de/de/event/77229/,Derived from berghain/klubnacht_2024_2026.md
2024-09-28,2024,September,Klubnacht,"Panorama Bar, Berghain, Säule",Panorama Bar: Curses | Naomi | Violetta B2B Lucas Depta | nd_baumecker | Heidi Lawden | Eli Escobar | Norman Nodge; Berghain: Mary Yuzovskaya | ¥ØU$UK€ ¥UK1MAT$U | Tasha | Josh Wink | Stefan Goldmann | DJ Nobu | The Lady Machine; Säule: Thee Church Ov Acid House Live,"Thee Church Ov Acid House ist ein Projekt von Jörn Elling Wuttke und Oliver Bradford. Während Wuttke als Teil von Alter Ego und Acid Jesus Frankfurter Techno-Geschichte mitgeschrieben hat, debütierte Bradford in diesem Jahr mit einer fantastischen Solo-EP auf nd_baumeckers Label Freund_innen. Zusammen bilden sie einen sympathischen Acid-Kult mit zwei herrlich verschrobenen Releases auf Pudel Produkte: hypnotische Trance-Rhythmen, ritueller Maschinenfunk und vor Euphorie strotzende Rave-Pianos. Einen neuen Spätherbst of Love beschwören sie an diesem Klubnacht-Sonntag live in der Säule. Auch der US-Amerikaner Josh Wink hat sich mit seinem 1995er TB-303-Breakbeat-Mashup-Opus ""Higher State Of Consciousness"" ein Kapitel in der Geschichte des Acid House gesichert - seitdem hat der Langzeit-Veganer über 400 Releases von mehr als 100 Künstler*innen auf seinem Label Ovum veröffentlicht und legt nach wie vor exzellente Sets an der Schnittstelle von Techno und House auf – heute Nacht im Berghain.",https://www.berghain.de/de/event/77230/,Derived from berghain/klubnacht_2024_2026.md
2024-10-05,2024,October,Klubnacht,"Panorama Bar, Berghain, Säule",Panorama Bar: Lakuti | Kasper Marott | Nick Höppner | Sevensol | Cinthie | Stacey Hotwaxx Hale | Oracy; Berghain: JakoJako | Nørbak Live | Ogazón | Altinbas | Mari Sakurai | Developer | Dax J | Quelza; Säule: Dorisburg Live,"Der Schwede Alexander Berg etablierte sich zu Beginn des letzten Jahrzehnts zunächst als Teil des Duos Genius of Time und später als Solokünstler unter dem Namen Dorisburg mit einem präzisen, hypnotischen Tech-House-Sound. Nachdem er und sein Label Aniara 2023 aus einem vierjährigen Winterschlaf erwacht sind, ist er wieder so alert und präsent wie eh und je – nach dem frei fließenden Ambient-Album That Who Remembers, das er zusammen mit Sebastian Mullaert für Spazio Disponibile aufgenommen hat, veröffentlicht er auch wieder seine ausgedehnten, höhlenartigen Dancefloor-Grooves mit glitzernden Melodien. Dorisburg spielt live in der Säule zur heutigen Klubnacht. Ebenfalls live präsentiert der Portugiese Nørbak seine Musik im Berghain – nach Releases auf Axis, Hayes und Mord debütiert er in diesem Jahr mit einer starken 4-Track-EP auf Token, auf der er eine perfekte Balance zwischen Rauheit und technischer Tiefe und Finesse hält. Freuen kann man sich auch auf ein DJ-Set des kalifornischen Techno-Produzenten Developer, der nach einem fünfjährigen Hiatus wieder im Berghain auflegt.",https://www.berghain.de/de/event/77231/,Derived from berghain/klubnacht_2024_2026.md
2024-10-12,2024,October,Klubnacht,"Berghain, Panorama Bar",Berghain: Inox Traxx | Rolando | Ina Kacz | Drumcell | Lolsnake | Truncate | Yonti; Panorama Bar: Marie Pravda | Hiroko Yamamura | Tama Sumo | Gerd Janson | Snow | Phonk D | Soundstream | Roi Perez,"""Ich mache Lärm und organisiere ihn manchmal in halbwegs erkennbaren Mustern"", sagt Moe Espinoza alias Drumcell über seine Musik. Er wurde im San Gabriel Valley von Los Angeles geboren, einer kulturell vielfältigen Gegend, die seine Musik bis heute prägt. Zusammen mit den RaÌz-Brüdern gründete er Anfang der 2000er Jahre Droid Behavior, das unter anderem durch die Interface Warehouse Partys und das Label Droid Recordings bekannt wurde. Drumcell verbindet analoge und digitale Musikästhetiken und entwickelt einen hypnotischen, herausfordernden Techno-Stil. Seit Anfang der nuller Jahre arbeitet er immer wieder eng mit David Flores alias Audio Injection zusammen, der ebenfalls in Los Angeles aufgewachsen ist und in seiner Jugend anfing, auf Underground Warehouse Raves und Wüstenpartys aufzulegen. 2011 gründete Flores sein Techno-Alias Truncate und verlieh seiner Musik eine rohe, minimalistische Funkyness, die seine Tracks bis heute in die Sets der Techno-Größen spült. Zur heutigen Klubnacht spielen die beiden nach über vier Jahren wieder einmal zusammen in Berghain. Zum 25. Soundstream-Jubiläum spielt unter anderem Romy Pope alias Snow in der Panorama Bar, die nach einer typischen Hamburg-Sozialisierung mit Ladomat-Volontariat, Pudel-Club-Residency und Dial-Connection inzwischen in Berlin lebend auch hier ihre Partyreihe Saturnite veranstaltet.",https://www.berghain.de/de/event/77232/,Derived from berghain/klubnacht_2024_2026.md
2024-10-19,2024,October,Klubnacht,"Panorama Bar, Berghain, Säule",Panorama Bar: Couple Looking for Bananas | Jorkes | Sara Miller | nd_baumecker | Eluize | Colored Craig | we.amps | System Olympia; Berghain: Darwin | Pariah | Vera Logdanidi | Arthur Robert | DJ Red | Phara | DJ Maria. | Efdemin; Säule: Harrsn with House Gospel Choir DJ Set Live,"*Leider kann das LIVE von Karenn nicht stattfinden. An dieser Stelle wird es nun ein DJ-Set von Pariah geben.Der House Gospel Choir ist eine in London ansässige Gesangsgruppe, die 2014 erstmals beim Glastonbury Festival auftrat. Gegründet wurde der Chor von der Sängerin Natalie Maddix, um die Musikstile House und Gospel zusammenzubringen – ein Ansatz, den auch viele US-amerikanische Produzent*innen und Sänger*innen im New York der 90er Jahre verfolgten, die ihre Wurzeln in den afroamerikanischen Kirchen hatten und uns neben anderen die größten House-Hits dieser Zeit bescherten. Einigen dieser Songs werden wir sicher auch beim Auftritt von Harrsn with House Gospel Choir begegnen, die uns - natürlich am Sonntag - in abgespeckter Clubbesetzung inklusive DJ zur heiligen Tanzmesse in die Säule einladen. In der Panorama Bar hat Massimiliano Pagliara ein paar musikalische Freunde um sich geschart, darunter die australische DJ und Produzentin Eluize, die gerade mit Curious Bliss eine sommerlich-acidgetränkte House-EP auf seinem Label Funnuvojere veröffent­licht hat. Gemeinsam mit Chris Cruse und Luigi Di Venere spielt er als Couple Looking For Bananas diese Klubnacht ein langes Closing-Set.",https://www.berghain.de/de/event/77233/,Derived from berghain/klubnacht_2024_2026.md
2024-10-26,2024,October,Klubnacht,"Berghain, Panorama Bar, Säule",Berghain: Fadi Mohem | SORCERY Live | Grace Dahl | Temudo | Beste Hira | ABS8LUTE | DVS1 | Fiedel; Panorama Bar: Francesco del Garda | Jana Falcon | Richard Akingbehin | Robert Owens | Justin Strauss | Steffi | PARAMIDA | Mandel; Säule: L.B. Dub Corp Live,"Man kann ihn ohne Übertreibung als die Stimme der House-Musik bezeichnen, die auch diejenigen sofort erkennen, die sich nur gelegentlich in der Nähe eines Dancefloors aufgehalten haben: Robert Owens. Seine Chicago-House-Torch-Songs ""Bring Down The Walls"" und ""Can You Feel It"", die er in der zweiten Hälfte der 80er Jahre zusammen mit Larry Heard aufnahm, oder das 1991 mit Satoshi Tomiie entstandene ""I'll Be Your Friend"" machten ihn für immer zur Legende. Seitdem hat Owens seine charismatische Stimme auf unzähligen Platten von Künstlern wie Masters At Work, Photek oder zuletzt Luke Slater und seinem Projekt L.B. Dub Corp. erklingen lassen. Robert Owens legt zur heutigen Klubnacht in der Panorama Bar auf, Slater spielt mit seinem House-Projekt live in der Säule. Berghain-Premiere für Grace Dahl, DJ, Produzentin und Labelbetreiberin (Serial Disc Touchers) mit finnisch-ungarischen Wurzeln. Als Resident-DJ der Vault Sessions ist sie für ihre vielseitigen Techno-Sets, treibenden Grooves und kraftvollen Kickdrums bekannt. Mandel, der auf Refuge Worldwide eine eigene Radiosendung namens House of Highlife hat, legt ebenfalls zum ersten Mal bei uns auf.",https://www.berghain.de/de/event/77234/,Derived from berghain/klubnacht_2024_2026.md
2024-11-02,2024,November,Klubnacht,"Panorama Bar, Berghain, Säule",Panorama Bar: Marie Montexier | Kikelomo | Ed Davenport | Natalie Robinson | Etapp Kyle | Verraco | Monty Luke; Berghain: Vincent Neumann | Terence Fixmer Live | Olivia Mendez | Sterac | Virginia | MARRØN | Aurora Halal | Phase Fatale; Säule: Portable Live,"Secret Life Of Machines hieß das fabelhafte Debütalbum von Sterac, dem Detroit-Techno-Alias des Amsterdamer DJs und Produzenten Steve Rachmad, das er vor fast 30 Jahren auf dem niederländischen Label 100% Pure veröffentlichte. Der Schriftsteller Philip K. Dick beschäftigte sich bereits 1968 und damit lange vor KI mit der philosophischen Frage, ob Androiden von elektrischen Schafen träumen. Die Antwort blieb offen, aber zumindest die Idee einer empathischen, von eigenen Gefühlen geleiteten Maschine ist Rachmad auf seinem Debütalbum damals sehr gut gelungen. Dieser spezielle mechanische Funk, der von einer fast meditativen Melancholie getragen wird, ist bis heute in seinen Produktionen zu finden. Sterac spielt heute zur Klubnacht im Berghain. Bereits im Sommer erschien The Paradox In Me, das zweite Album von Terrence Fixmer für Mute Records, dessen straffen, von EBM beeinflussten Techno er heute (zumindest teilweise) live im Berghain präsentiert. Der Südafrikaner Alan Abrahams alias Portable lädt schließlich mit seinen tiefgründigen Liebesliedern, kantigen Sci-Fi-Brokenbeats und pianolastigen House-Hymnen zum Sonntagskonzert in die Säule.",https://www.berghain.de/de/event/77235/,Derived from berghain/klubnacht_2024_2026.md
2024-11-09,2024,November,Klubnacht,"Berghain, Panorama Bar",Berghain: Kwartz | Norman Nodge | Azu Tiwaline; Panorama Bar: Massimiliano Pagliara | Chloé | Franziska Berns | Loren | Ata | Boo Williams | Mike Starr | Marcel Dettmann,"Wie bei jedem Snax wird auch diese Klubnacht in zwei Etappen eröffnet - die Panorama Bar startet wie gewohnt in der Samstagnacht, das Berghain kommt am Sonntagnachmittag um 16 Uhr für eine kürzere, aber nicht weniger intensive Session hinzu. Mit der tunesisch-kambodschanischen DJ und Produzentin Azu Tiwaline und ihrer tiefen, fast meditativen Ritualmusik, die Techno als natürliche Weiterentwicklung der perkussiven Musik ihrer Heimat, der Sahara, begreift, und einem Set des spanischen DJ und Produzenten Kwartz, der Teil von Oscar Muleros PoleGroup ist und für einen rohen, mentalen Techno-Sound steht. In der Panorama Bar freuen wir uns unter anderem auf die Chicagoer House-Legende Boo Williams, dessen letztes Set an gleicher Stelle eine überwältigende Meisterstunde in Sachen Uplifting House war, die Detroiterin Loren, die erst zum CSD ihr Debüt bei uns gab, sowie Sets von Robert-Johnson-Gründer Ata und seiner Frankfurter Resident-DJ Franziska Berns.",https://www.berghain.de/de/event/77236/,Derived from berghain/klubnacht_2024_2026.md
2024-11-16,2024,November,Klubnacht,"Panorama Bar, Berghain",Panorama Bar: Cormac | Nathalie Seres | Gabrielle Kwarteng | Jennifer Loveless | BASHKKA | The Carry Nation | Paula Tape; Berghain: Steffi | Barker | Zisko | Blasha & Allatt | Elisa Bee | Nastia Reigel | Rene Wise,"****Leider entfällt die Show mit Rahim Redcar fka Christine and the Queens***Rahim Redcar, ehemals bekannt als Christine and the Queens, ist eine herausragende Stimme der zeitgenössischen Musikszene, deren Werk sich durch eine subtile Verbindung von Pop, Electro und R&B auszeichnet. Geboren und aufgewachsen in Nantes, fand er früh Anschluss an die queere Kunst- und Drag-Szene, die sein künstlerisches Schaffen nachhaltig prägte. 2014 gelang ihm mit seinem Debütalbum Chaleur Humaine der internationale Durchbruch. Redcars Musik, die er selbst als Freakpop bezeichnet, zeichnet sich durch eine ständige Auseinandersetzung mit Genderfragen und der eigenen Identität aus. Mit seinem soeben erschienenen Album Hopecore stürzt er sich nun erstmals mit leidenschaftlichen Vocals auf die House-Dancefloors - live zu erleben bei der heutigen Klubnacht am frühen Sonntagabend in der Säule. Zum vierten Mal bei uns spielt Francisco Fernández Araya alias Zisko, einer der populärsten jüngeren Techno-DJs in Argentinien, der bei seinem ersten Set vor einem Jahr mit einer eigenständigen Trackauswahl auffiel und sein bouncendes Set mit ein paar Disco-Tracks beendete.",https://www.berghain.de/de/event/77237/,Derived from berghain/klubnacht_2024_2026.md
